1459476370.42, 35
1459476370.52, 35
1459476370.62, 34
1459476370.72, 33
1459476370.82, 34
1459476370.93, 35
1459476371.03, 34
1459476371.13, 34
1459476371.23, 35
1459476371.33, 35
1459476371.43, 35
1459476371.53, 35
1459476371.63, 34
1459476371.73, 35
1459476371.83, 34
1459476371.93, 34
1459476372.04, 33
1459476372.14, 35
1459476372.24, 35
1459476372.34, 35
1459476372.44, 35
1459476372.54, 35
1459476372.64, 34
1459476372.74, 35
1459476372.85, 35
1459476372.95, 35
1459476373.05, 35
1459476373.15, 35
1459476373.25, 35
1459476373.35, 34
1459476373.45, 35
1459476373.55, 35
1459476373.65, 35
1459476373.75, 35
1459476373.86, 35
1459476373.96, 35
1459476374.06, 35
1459476374.16, 34
1459476374.26, 35
1459476374.36, 35
1459476374.46, 36
1459476374.56, 34
1459476374.66, 34
1459476374.76, 34
1459476374.86, 34
1459476374.97, 35
1459476375.07, 36
1459476375.17, 35
1459476375.27, 35
1459476375.37, 35
1459476375.47, 35
1459476375.57, 34
1459476375.67, 35
1459476375.78, 35
1459476375.88, 34
1459476375.98, 35
1459476376.08, 35
1459476376.18, 35
1459476376.28, 34
1459476376.38, 35
1459476376.48, 35
1459476376.58, 34
1459476376.68, 35
1459476376.79, 35
1459476376.89, 35
1459476376.99, 34
1459476377.09, 35
1459476377.19, 35
1459476377.29, 35
1459476377.39, 34
1459476377.49, 35
1459476377.59, 34
1459476377.69, 35
1459476377.79, 35
1459476377.9, 36
1459476378.0, 35
1459476378.1, 34
1459476378.2, 33
1459476378.3, 35
1459476378.4, 34
1459476378.51, 35
1459476378.61, 35
1459476378.71, 35
1459476378.81, 33
1459476378.91, 34
1459476379.01, 35
1459476379.11, 34
1459476379.21, 34
1459476379.31, 34
1459476379.41, 34
1459476379.51, 34
1459476379.62, 34
1459476379.72, 34
1459476379.82, 35
1459476379.92, 34
1459476380.02, 34
1459476380.12, 35
1459476380.22, 34
1459476380.32, 34
1459476380.43, 36
1459476380.53, 35
1459476380.63, 34
1459476380.73, 35
1459476380.83, 34
1459476380.93, 34
1459476381.03, 33
1459476381.13, 35
1459476381.23, 35
1459476381.33, 34
1459476381.43, 33
1459476381.54, 34
1459476381.64, 34
1459476381.74, 35
1459476381.84, 34
1459476381.94, 34
1459476382.04, 34
1459476382.14, 35
1459476382.24, 34
1459476382.34, 34
1459476382.44, 35
1459476382.54, 34
1459476382.65, 34
1459476382.75, 33
1459476382.85, 34
1459476382.95, 35
1459476383.05, 34
1459476383.15, 34
1459476383.25, 34
1459476383.36, 34
1459476383.46, 33
1459476383.56, 34
1459476383.66, 34
1459476383.76, 34
1459476383.86, 34
1459476383.96, 33
1459476384.06, 33
1459476384.16, 33
1459476384.26, 35
1459476384.36, 34
1459476384.47, 34
1459476384.57, 33
1459476384.67, 33
1459476384.77, 34
1459476384.87, 34
1459476384.97, 33
1459476385.07, 34
1459476385.17, 34
1459476385.27, 34
1459476385.37, 34
1459476385.48, 35
1459476385.58, 34
1459476385.68, 34
1459476385.78, 34
1459476385.88, 35
1459476385.98, 35
1459476386.08, 34
1459476386.18, 35
1459476386.29, 34
1459476386.39, 33
1459476386.49, 33
1459476386.59, 33
1459476386.69, 34
1459476386.79, 33
1459476386.89, 34
1459476386.99, 33
1459476387.09, 33
1459476387.19, 32
1459476387.29, 34
1459476387.4, 35
1459476387.5, 34
1459476387.6, 33
1459476387.7, 32
1459476387.8, 33
1459476387.9, 34
1459476388.0, 34
1459476388.1, 33
1459476388.21, 33
1459476388.31, 32
1459476388.41, 33
1459476388.51, 32
1459476388.61, 34
1459476388.71, 33
1459476388.81, 33
1459476388.91, 34
1459476389.01, 33
1459476389.11, 34
1459476389.21, 33
1459476389.32, 33
1459476389.42, 33
1459476389.52, 33
1459476389.62, 33
1459476389.72, 34
1459476389.82, 33
1459476389.92, 33
1459476390.02, 33
1459476390.12, 34
