1459475859.74, 2644
1459475859.84, 2479
1459475859.95, 2155
1459475860.05, 2212
1459475860.15, 2204
1459475860.25, 2346
1459475860.35, 1489
1459475860.45, 2176
1459475860.55, 2609
1459475860.65, 2588
1459475860.75, 2266
1459475860.85, 1484
1459475860.95, 2448
1459475861.06, 2569
1459475861.16, 2559
1459475861.26, 2046
1459475861.36, 2256
1459475861.46, 2673
1459475861.56, 2496
1459475861.66, 2177
1459475861.76, 2560
1459475861.86, 2400
1459475861.96, 2373
1459475862.07, 2165
1459475862.17, 2273
1459475862.27, 2247
1459475862.37, 2387
1459475862.47, 1408
1459475862.57, 2228
1459475862.67, 2304
1459475862.77, 2410
1459475862.88, 1911
1459475862.98, 2195
1459475863.08, 1900
1459475863.18, 2363
1459475863.28, 2111
1459475863.38, 2085
1459475863.48, 1919
1459475863.58, 1961
1459475863.68, 1885
1459475863.78, 2158
1459475863.89, 2001
1459475863.99, 1994
1459475864.09, 1632
1459475864.19, 1839
1459475864.29, 2315
1459475864.39, 1756
1459475864.49, 1883
1459475864.59, 1685
1459475864.69, 1918
1459475864.8, 1859
1459475864.9, 1514
1459475865.0, 1377
1459475865.1, 1766
1459475865.2, 1698
1459475865.3, 1826
1459475865.4, 1693
1459475865.5, 1396
1459475865.6, 1402
1459475865.7, 1723
1459475865.81, 2135
1459475865.91, 1905
1459475866.01, 1961
1459475866.11, 1703
1459475866.21, 1820
1459475866.31, 1626
1459475866.41, 1274
1459475866.51, 1574
1459475866.61, 1639
1459475866.71, 1388
1459475866.81, 1657
1459475866.92, 1842
1459475867.02, 1379
1459475867.12, 1270
1459475867.22, 1253
1459475867.32, 1823
1459475867.42, 1311
1459475867.52, 1736
1459475867.63, 1393
1459475867.73, 1759
1459475867.83, 1530
1459475867.93, 1518
1459475868.03, 1608
1459475868.13, 1395
1459475868.23, 1442
1459475868.33, 1595
1459475868.43, 1534
1459475868.53, 1469
1459475868.63, 1344
1459475868.74, 1183
1459475868.84, 1366
1459475868.94, 1190
1459475869.04, 1157
1459475869.14, 1109
1459475869.24, 1186
1459475869.34, 1177
1459475869.44, 1241
1459475869.54, 1226
1459475869.65, 1373
1459475869.75, 1200
1459475869.85, 1021
1459475869.95, 1088
1459475870.05, 1288
1459475870.15, 1420
1459475870.25, 1278
1459475870.35, 1059
1459475870.46, 1057
1459475870.56, 1076
1459475870.66, 1276
1459475870.76, 1078
1459475870.86, 1069
1459475870.96, 1112
1459475871.06, 1369
1459475871.16, 1008
1459475871.26, 1079
1459475871.36, 1137
1459475871.46, 1012
1459475871.57, 942
1459475871.67, 1217
1459475871.77, 1235
1459475871.87, 999
1459475871.97, 965
1459475872.07, 886
1459475872.17, 1158
1459475872.27, 1101
1459475872.37, 1110
1459475872.48, 1134
1459475872.58, 970
1459475872.68, 898
1459475872.78, 1124
1459475872.88, 991
1459475872.98, 1262
1459475873.08, 890
1459475873.18, 996
1459475873.28, 963
1459475873.38, 977
1459475873.49, 989
1459475873.59, 959
1459475873.69, 961
1459475873.79, 990
1459475873.89, 1131
1459475873.99, 1102
1459475874.09, 1042
1459475874.19, 978
1459475874.29, 1139
1459475874.39, 1121
1459475874.49, 998
1459475874.6, 931
1459475874.7, 981
1459475874.8, 1135
1459475874.9, 966
1459475875.0, 1035
1459475875.1, 1037
